model_id;manufacturer;airline_code;airline;airline_row;aircraft_id;aircraft_type;registration;livery;parent_livery;Zusatzinfo;aircraft_name;livery_note;extra_info;model_extra;special_note;Shop;Shop_url;Preis;Versandkosten;Eigenfluege;postcards_raw;postkarte_info;postkarte_url;Preis_Postkarte;Foto;Photo_Source_Url;Photo_Image_Url;Photo_Credit;logo_id;vorhanden;angekommen;bestellt_am;Wunsch;Wunsch_Prio;source_sheet;source_row
WIS-SK-40;;SK;SAS;;FOK-F28;Fokker 28 Fellowship;;;;;;;;;;;;;;;;;;;https://www.jetphotos.com/photo/6560327;https://www.jetphotos.com/photo/6560327;https://cdn.jetphotos.com/full/2/22024_1241635244.jpg;Soren Madsen;;Falsch;;;WAHR;2;SAS;40
WIS-SK-46;JC Wings;SK;SAS;SAS;MCD-DC10-30;McDonnell Douglas DC-10-30;SE-DFD;;;;;;;;;Skyshop Portugal;http://skyshop.store/index.php?route=product/product&path=203_184_179_199&product_id=7693&sort=p.price&order=ASC&limit=100;44,7;;Preorder;;;;;;;;;SK_SAS;Falsch;;;WAHR;2;SAS;46
SK004;Dragon Wings;SK;SAS;SAS;MCD-MD82;McDonnell Douglas MD-82;OY-KHR;;;N:Torkild Viking;Torkild Viking;;;;;MW-MOBA;https://mw-moba.de/Produkt/mcdonnell-douglas-md-82-sas-scandinavian-oy-khr-dragon-wings-55751-1400/;29,5;1,39;;I:andere Kennung | U:https://jjpostcards.com/de/ansichtskarten/14195-sas-md-80.html;andere Kennung;https://jjpostcards.com/de/ansichtskarten/14195-sas-md-80.html;1,35;https://www.planespotters.net/photo/018107/oy-khr-sas-scandinavian-airlines-mcdonnell-douglas-md-81-dc-9-81;https://www.planespotters.net/photo/018107/oy-khr-sas-scandinavian-airlines-mcdonnell-douglas-md-81-dc-9-81;https://cdn.plnspttrs.net/45071/oy-khr-sas-scandinavian-airlines-mcdonnell-douglas-md-81-dc-9-81_PlanespottersNet_018107_c2eef8922c_o.jpg;Sven Hagstrom;SK_SAS;Wahr;2025-05-14;;FALSCH;;SAS;48
SK005;NG Models;SK;SAS;SAS;MCD-MD87;McDonnell Douglas MD-87;OY-KHF;;;N:Ragnar Viking;Ragnar Viking;;;;;Ebay Scaled-Airliners;https://www.ebay.de/itm/226985497592;29;8,9;;I:andere Kennung | U:https://jjpostcards.com/de/ansichtskarten/19600-sas-md-80.html;andere Kennung;https://jjpostcards.com/de/ansichtskarten/19600-sas-md-80.html;1,85;https://www.planespotters.net/photo/018007/oy-khf-sas-scandinavian-airlines-mcdonnell-douglas-md-87-dc-9-87;https://www.planespotters.net/photo/018007/oy-khf-sas-scandinavian-airlines-mcdonnell-douglas-md-87-dc-9-87;https://cdn.plnspttrs.net/38892/oy-khf-sas-scandinavian-airlines-mcdonnell-douglas-md-87-dc-9-87_PlanespottersNet_018007_3abbacd245_o.jpg;Pavel BENCIK;SK_SAS;Wahr;2025-11-06;;FALSCH;;SAS;50
WIS-SK-51;JC Wings;SK;SAS;SAS;MCD-MD90;McDonnell Douglas MD-90;LN-ROB;;;;;;;;;MTS Aviation Models;https://www.mtsaviationmodels.com/products/pre-order-jc-wings-lh4394-1-400-sas-scandinavian-airlines-mcdonnell-douglas-md-90-oc-reg-ln-rob?_pos=6&_fid=8a85dfaea&_ss=c;43,63;;;;;;;;;;;SK_SAS;Falsch;;;WAHR;1;SAS;51
TP001;SkyFlight;TP;TAP;TAP;AIB-A321-neo;Airbus A321neo;CS-TXJ;;;N:Bartolomeu de Gusmão;Bartolomeu de Gusmão;;;;;Sky Shop;;85,73;;x;I:andere Kennung | U:https://jjpostcards.com/de/suche?controller=search&s=KPB_81-27;andere Kennung;https://jjpostcards.com/de/suche?controller=search&s=KPB_81-27;1,35;https://www.planespotters.net/photo/1660755/cs-txj-tap-air-portugal-airbus-a321-251nx;https://www.planespotters.net/photo/1660755/cs-txj-tap-air-portugal-airbus-a321-251nx;https://cdn.plnspttrs.net/24427/cs-txj-tap-air-portugal-airbus-a321-251nx_PlanespottersNet_1660755_8a1a96d716_o.jpg;Marc Najberg;TP_TAP;Wahr;;;FALSCH;;TAP;9
TP002;NG Models;TP;TAP;TAP Air Cargo;AIB-A330-200;Airbus A330-200;CS-TOP;;;L:TAP Air Cargo | N:Pedro Nunes;Pedro Nunes;TAP Air Cargo;;;;Ebay bigbird1946;https://www.ebay.de/itm/336405842990;30,55;4,09;;U:https://jjpostcards.com/de/ansichtskarten/40154-TAP-Cargo-A330.html;;https://jjpostcards.com/de/ansichtskarten/40154-TAP-Cargo-A330.html;1,35;https://www.planespotters.net/photo/1169224/cs-top-tap-air-cargo-airbus-a330-202;https://www.planespotters.net/photo/1169224/cs-top-tap-air-cargo-airbus-a330-202;https://cdn.plnspttrs.net/32940/cs-top-tap-air-cargo-airbus-a330-202_PlanespottersNet_1169224_8293a82c26_o.jpg;Lukasz Jagodzinski;TP_CAR;Wahr;2026-02-13;;FALSCH;;TAP;10
WIS-TP-12;JC Wings;TP;TAP;TAP;AIB-A330-900neo;Airbus A330-900;CS-TUI;;;L:100th Aircraft | N:D. Afonso Henriques;D. Afonso Henriques;100th Aircraft;;;;MW-Moba;https://mw-moba.de/Produkt/airbus-a330neo-tap-air-portugal-first-to-fly-cs-tui-jc-wings-lh4156-1400/;64,5;;;;;;;https://www.planespotters.net/photo/1580438/cs-tui-tap-air-portugal-airbus-a330-941;https://www.planespotters.net/photo/1580438/cs-tui-tap-air-portugal-airbus-a330-941;https://cdn.plnspttrs.net/49630/cs-tui-tap-air-portugal-airbus-a330-941_PlanespottersNet_1580438_635732783e_o.jpg;Michael Stappen;TP_TAP;Falsch;;;WAHR;2;TAP;12
US001;Herpa Wings;US;USAF;United States Air Force;BOE-747-VC25A;Boeing VC-25A;28000;;;I:B747-200B | N:Air Force One;Air Force One;;B747-200B;;;Kleinanzeigen Josef Voß;;18;3,8;;U:https://jjpostcards.com/de/ansichtskarten/12271-usa-air-force-one-vc-25a.html;;https://jjpostcards.com/de/ansichtskarten/12271-usa-air-force-one-vc-25a.html;0,85;https://www.flugzeug-bild.de/bild/flughaefen~deutschland~hamburg-ham/108210/die-air-force-one-28000-das.html;https://www.flugzeug-bild.de/bild/flughaefen~deutschland~hamburg-ham/108210/die-air-force-one-28000-das.html;https://www.flugzeug-bild.de/1200/die-air-force-one-28000-108210.jpg;Johnny Goertz;US_UAF;Wahr;;;FALSCH;;USAF;4
US003;NG Models;US;USAF;United States Air Force;BOE-747-VC25B;Boeing VC-25B;30000;;;I:B747-8 | N:Air Force One;Air Force One;;B747-8;;;Ebay worldofwingseu;https://www.ebay.de/itm/286878907569;35,01;11,99;;;;;;;;;;US_UAF;Wahr;2025-10-27;;FALSCH;;USAF;5
US002;Herpa Wings;US;USAF;United States Air Force;DOU-VC118A;Douglas VC-118A;46-0505;;;I:US Air Force | N:The INDEPENDENCE | N:Air Force One;The INDEPENDENCE | Air Force One;;US Air Force;;;Ebay *industrial;https://www.ebay.de/itm/375992577591;27,5;10;;;;;;https://www.planespotters.net/photo/1611184/46-0505-united-states-air-force-douglas-vc-118-liftmaster;https://www.planespotters.net/photo/1611184/46-0505-united-states-air-force-douglas-vc-118-liftmaster;https://cdn.plnspttrs.net/45422/46-0505-united-states-air-force-douglas-vc-118-liftmaster_PlanespottersNet_1611184_19d10b95db_o.jpg;Arjun Sarup;US_UAF;Wahr;2025-07-23;;FALSCH;;USAF;6
WIS-US-7;Gemini Macs;US;USAF;United States Air Force;BOE-747-E4B;Boeing E-4B;31676;;;L:United States of America;;United States of America;;;;MW-Moba;https://mw-moba.de/Produkt/boeing-e4-b-united-states-of-america-31676-gemini-macs-gmusa083-1400/;69,5;;;I:andere Kennung | U:https://jjpostcards.com/de/ansichtskarten/16462-usa-regierung-e-4a747.html;andere Kennung;https://jjpostcards.com/de/ansichtskarten/16462-usa-regierung-e-4a747.html;0,85;https://www.military.com/equipment/e-4b#lg=1&slide=7;https://www.military.com/equipment/e-4b#lg=1&slide=7;https://images01.military.com/sites/default/files/media/equipment/military-aircraft/e-4b/2014/02/e-4b-008.jpg;;US_UAF;Falsch;;;WAHR;1;USAF;7
US006;Gemini Jets;US;USAF;United States Air Force;BOE-757-C32A;Boeing C-32A;80001;;;I:B757-200 | N:Air Force Two;Air Force Two;;B757-200;;;MW-Moba;https://mw-moba.de/Produkt/boeing-757-200-united-states-of-america-80001-gemini-jets-gjafo254-1400/;35;0,77;;;;;;https://www.planespotters.net/photo/959345/80001-united-states-air-force-boeing-757-200;https://www.planespotters.net/photo/959345/80001-united-states-air-force-boeing-757-200;https://cdn.plnspttrs.net/34211/80001-united-states-air-force-boeing-757-200_PlanespottersNet_959345_d2f00474e6_o.jpg;Roel Laluan;US_UAF;Wahr;2025-12-06;;FALSCH;;USAF;8
WIS-US-9;Dragon Wings;US;USAF;United States Air Force;LOC-C5B;Lockheed C-5B Galaxy;70-045;;;I:USAF, 436th Airlift Wing | L:U.S. Air Force;;U.S. Air Force;USAF, 436th Airlift Wing;;;;;;;;U:https://jjpostcards.com/de/ansichtskarten/44064-luftwaffe-usa-c-5-galaxy.html;;https://jjpostcards.com/de/ansichtskarten/44064-luftwaffe-usa-c-5-galaxy.html;1,05;https://www.planespotters.net/photo/134632/87-0045-united-states-air-force-lockheed-c-5b-galaxy-l-500;https://www.planespotters.net/photo/134632/87-0045-united-states-air-force-lockheed-c-5b-galaxy-l-500;https://cdn.plnspttrs.net/06899/87-0045-united-states-air-force-lockheed-c-5b-galaxy-l-500_PlanespottersNet_134632_68d027fb2e_o.jpg;Thomas Noack;US_UAF;Falsch;;;WAHR;1;USAF;9
US010;Dragon Wings;US;USAF;United States Navy;LOC-RP3D;Lockheed RP-3D Orion;VXN-8;;;I:US Naval Oceanographic Office;;;US Naval Oceanographic Office;;;MW-MOBA;;32,75;1,38;;;;;;https://www.airhistory.net/photo/654297/158227;https://www.airhistory.net/photo/654297/158227;;;US_NAV;Wahr;2026-01-15;;FALSCH;;USAF;10
US007;Herpa Wings;US;USAF;United States Air Force;CSA-PBY5;Consolidated PBY-5 Catalina;433939;;;I:Air and Sea Rescue | L:U.S. Air Force;;U.S. Air Force;Air and Sea Rescue;;;MW-Moba;https://mw-moba.de/Produkt/pby-5a-catalina-us-air-force-air-and-sea-rescue-herpa-561747-1400/;45;0,96;;I:andere Kennung | I:andere Bemalung | U:https://jjpostcards.com/de/ansichtskarten/12254-luftwaffe-usa-pby-catalina.html;andere Kennung | andere Bemalung;https://jjpostcards.com/de/ansichtskarten/12254-luftwaffe-usa-pby-catalina.html;0,85;https://www.airhistory.net/photos/0027472.jpg;https://www.airhistory.net/photos/0027472.jpg;;;US_UAF;Wahr;2025-12-06;;FALSCH;;USAF;11
US004;Aeroclassics;US;USAF;United States Air Force;DOU-C47;Douglas C-47 Skytrain;O-76671;;;I:50th TFW 1963 | L:U.S. Air Force;;U.S. Air Force;50th TFW 1963;;;Ebay Felindre Diecast;https://www.ebay.de/itm/297706525341?_skw=1%2F400&itmmeta=01K8TKQVTF57ZBTZ7GM4DXEWMJ&hash=item4550b1129d%3Ag%3ARk0AAeSwrGJo-mV5&LH_Auction=1;44,14;4,8;;I:andere Kennung | U:https://jjpostcards.com/de/ansichtskarten/26234-luftwaffe-usa-c-47-dakota.html;andere Kennung;https://jjpostcards.com/de/ansichtskarten/26234-luftwaffe-usa-c-47-dakota.html;0,85;https://www.airhistory.net/photo/819930/44-76671/0-76671;https://www.airhistory.net/photo/819930/44-76671/0-76671;;;US_UAF;Wahr;2025-11-05;;FALSCH;;USAF;12
US005;Dragon Wings;US;USAF;United States Air Force;BOE-747-YAL1;Boeing YAL-1 Airborne Laser;00-0001;;;L:U.S. Air Force;;U.S. Air Force;;;;Ebay Felindre Diecast;https://www.ebay.de/itm/297708607526?_skw=1%2F400&itmmeta=01K8TKQVTFNFET2J6P9Z4A3PRZ&hash=item4550d0d826%3Ag%3A1vsAAeSw2xto-4A0&LH_Auction=1;27,06;2,94;;;;;;https://en.wikipedia.org/wiki/Boeing_YAL-1#/media/File:YAL-1A_Airborne_Laser_unstowed_crop.jpg;https://en.wikipedia.org/wiki/Boeing_YAL-1#/media/File:YAL-1A_Airborne_Laser_unstowed_crop.jpg;;;US_UAF;Wahr;2025-11-05;;FALSCH;;USAF;13
US008;Gemini Jets;US;USAF;United States Navy;BOE-737-C40A;Boeing C-40A Clipper;RY-831;;;I:B737-700 | L:UNITED STATES NAVY;;UNITED STATES NAVY;B737-700;;;MW-Moba;https://mw-moba.de/Produkt/boeing-c-40-united-states-navy-ry-831-gemini-jets-gjusn295-1400/;15;0,33;;;;;;https://www.airhistory.net/photo/425749/165831/5831;https://www.airhistory.net/photo/425749/165831/5831;;;US_NAV;Wahr;;;FALSCH;;USAF;14
US009;Patriot Model;US;USAF;United States Army;BOE-767-AOA;Boeing 767-200 Airborne Optical Adjunct;N767BA;;;I:US Army | I:Prototyp;;;US Army | Prototyp;;;Aviationmegastore;https://www.aviationmegastore.com/de/modelle/boeing-767-200-airborne-optical-adjunct--us-army-prototype-n767ba-patriot-model-pt-400-015-214215.html;60,35;14,17;;I:beim Modell vorhanden;beim Modell vorhanden;;0;https://www.aussieairliners.org/b-767i/22233-001/n767ba.html;https://www.aussieairliners.org/b-767i/22233-001/n767ba.html;;R. N. Smith Collection;US_ARM;Wahr;2025-12-23;;FALSCH;;USAF;15
WIS-US-16;Gemini Jets;US;USAF;United States Air Force;BOE-VC137C;Boeing VC-137C Stratoliner;72-7000;;;I:US Air Force | L:United States of America;;United States of America;US Air Force;;;;;;;;U:https://jjpostcards.com/de/ansichtskarten/6843-usa-regierung-vc-137707.html;;https://jjpostcards.com/de/ansichtskarten/6843-usa-regierung-vc-137707.html;0,85;https://www.jetphotos.com/photo/10086476;https://www.jetphotos.com/photo/10086476;;;US_UAF;Falsch;;;WAHR;2;USAF;16
WIS-US-17;Gemini Macs;US;USAF;United States Air Force;BOE-C17A;Boeing C-17A Globemaster III;96-0006;;;I:US Air Force | L:U.S. Air Force | N:Charleston;Charleston;U.S. Air Force;US Air Force;;;;;;;;U:https://jjpostcards.com/de/ansichtskarten/952-luftwaffe-usa-c-17-globemaster-iii.html | P:0,85 || U:https://jjpostcards.com/de/ansichtskarten/12144-luftwaffe-usa-c-17-globemaster-iii.html | P:0,85;;https://jjpostcards.com/de/ansichtskarten/952-luftwaffe-usa-c-17-globemaster-iii.html;1,7;https://www.planespotters.net/photo/135455/96-0006-united-states-air-force-boeing-c-17a-globemaster-iii;https://www.planespotters.net/photo/135455/96-0006-united-states-air-force-boeing-c-17a-globemaster-iii;https://cdn.plnspttrs.net/35736/96-0006-united-states-air-force-boeing-c-17a-globemaster-iii_PlanespottersNet_135455_94a741549c_o.jpg;Raik Zühlke;US_UAF;Falsch;;;WAHR;2;USAF;17
US011;Dragon Wings;US;USAF;United States Air Force;BOE-KC135D;Boeing KC-135D Stratotanker;58-0059;;;I:US Air Force | L:50-jähriges Jubiläum der USAF und 40-jähriges Jubiläum der 117. ARS Kansas Air National Guard;;50-jähriges Jubiläum der USAF und 40-jähriges Jubiläum der 117. ARS Kansas Air National Guard;US Air Force;;;Vendilo Segrate;https://www.vendilosegrate.it/en/1400/58984-dragon-model-assembled-aircraft-usaf-kc-135d-117th-kansas-ang-40th-anniversary-1400-metal-0089195562777.html;33,73;6,49;;U:https://jjpostcards.com/de/ansichtskarten/1734-luftwaffe-usa-stratotanker.html | I:andere Kennung, andere Bemalung;andere Kennung, andere Bemalung;https://jjpostcards.com/de/ansichtskarten/1734-luftwaffe-usa-stratotanker.html;0,85;https://www.planespotters.net/photo/1274638/58-0059-united-states-air-force-boeing-kc-135r-stratotanker-717-148;https://www.planespotters.net/photo/1274638/58-0059-united-states-air-force-boeing-kc-135r-stratotanker-717-148;https://cdn.plnspttrs.net/43266/58-0059-united-states-air-force-boeing-kc-135r-stratotanker-717-148_PlanespottersNet_1274638_2019265055_o.jpg;Nathan Havercroft;US_UAF;Wahr;2026-05-04;;FALSCH;;USAF;18
US012;Dragon Wings;US;USAF;United States Air Force;LOC-C130H;Lockheed C-130H Hercules;90-1794;;;"I:US Air Force | L:""Spirit of Crestline"" (spezielles 179th AW 60th Anniversary Programm) von Mansfield Lahm AP tritt auf der Cleveland National Airshow auf";;"""Spirit of Crestline"" (spezielles 179th AW 60th Anniversary Programm) von Mansfield Lahm AP tritt auf der Cleveland National Airshow auf";US Air Force;;;Vendilo Segrate;https://www.vendilosegrate.it/en/1400/58983-dragon-model-assembled-aircraft-c-130-h-hercules-179th-airlift-60th-anniversary-1400-metal-0089195562760.html;28,67;5,51;;U:https://jjpostcards.com/de/ansichtskarten/12142-luftwaffe-usa-c-130-hercules.html | I:andere Kennung;andere Kennung;https://jjpostcards.com/de/ansichtskarten/12142-luftwaffe-usa-c-130-hercules.html;0,85;https://www.jetphotos.com/photo/6348226;https://www.jetphotos.com/photo/6348226;;;US_UAF;Wahr;2026-05-04;;FALSCH;;USAF;19
WF001;3DModels;WF;Wideroe;Widerøe;DHC-DHC8-100;De Havilland Canada DHC-8-100;LN-ILS;;;M:3D-Druck;;;;3D-Druck;;Aviation Center Berlin;https://www.aviation-center-berlin.de/p/3WID;40,29;14,06;x;U:https://jjpostcards.com/de/ansichtskarten/34141-Wideroe-DHC-8.html | I:Bemalung nicht ganz exakt;Bemalung nicht ganz exakt;https://jjpostcards.com/de/ansichtskarten/34141-Wideroe-DHC-8.html;0,85;https://www.planespotters.net/photo/1468359/ln-ils-wideroe-bombardier-dhc-8-103-dash-8-100;https://www.planespotters.net/photo/1468359/ln-ils-wideroe-bombardier-dhc-8-103-dash-8-100;https://cdn.plnspttrs.net/16537/ln-ils-wideroe-bombardier-dhc-8-103-dash-8-100_PlanespottersNet_1468359_70fb76af3d_o.jpg;Maarten Dols;WF_WIF;Wahr;2026-06-08;;FALSCH;;Wideroe;6
WIS-WF-9;Gemini Jets;WF;Wideroe;Widerøe;DHC-DHC8-400;De Havilland Canada DHC-8-400;LN-WDM;;;;;;;;;FMB-Shop;https://fmb-shop.de/collection/64654/gjwif2290-gemini-jets-wideroee-bombardier-dash-8-q400-ln-wdm;37;;;;;;;;;;;WF_WIF;Falsch;;;WAHR;2;Wideroe;9
WIS-WF-10;Gemini Jets;WF;Wideroe;Widerøe;EMB-E195E2;Embraer E190-E2;LN-WEA;;;;;;;;;Scalemodelstore;https://www.scalemodelstore.com/model/19083/Wideroe-Embraer_190-E2.html?srsltid=AfmBOoqhj0A-5MlHjh6fAbDloHX2g2rcB3pq042kSiTh0z-zvYhk05Xt;42,95;;;;;;;https://www.planespotters.net/photo/1606349/ln-wea-wideroe-embraer-e190-e2-erj-190-300-std;https://www.planespotters.net/photo/1606349/ln-wea-wideroe-embraer-e190-e2-erj-190-300-std;https://cdn.plnspttrs.net/42895/ln-wea-wideroe-embraer-e190-e2-erj-190-300-std_PlanespottersNet_1606349_b51bf7eae2_o.jpg;Paul Buchroeder;WF_WIF;Falsch;;;WAHR;2;Wideroe;10
SO002;JC Wings;SO;Sonstige Airlines;Airbus Beluga Transport;AIB-A300-600ST;Airbus A300B4-600ST;F-GSTC;;;I:Beluga #3;;;Beluga #3;;;https://www.flight-shop.de;https://www.flight-shop.de/modelle/jc-wings/scale-1400/12873/jc-wings-airbus-a300-600st-beluga-house-color-3-f-gstc-1-400-modellflugzeug?c=0;69,9;;;U:https://jjpostcards.com/de/ansichtskarten/11160-airbus-transport-international-a300.html;;https://jjpostcards.com/de/ansichtskarten/11160-airbus-transport-international-a300.html;1,35;https://www.planespotters.net/photo/1674549/f-gstc-airbus-beluga-transport-airbus-a300b4-608st;https://www.planespotters.net/photo/1674549/f-gstc-airbus-beluga-transport-airbus-a300b4-608st;https://cdn.plnspttrs.net/44307/f-gstc-airbus-beluga-transport-airbus-a300b4-608st_PlanespottersNet_1674549_371386a287_o.jpg;XuJunPengAviation;FR_BCO;Wahr;;;FALSCH;;Sonstige;5
SO009;NG Models;SO;Sonstige Airlines;Airbus Beluga Transport;AIB-A330-743L;Airbus 330 Beluga XL;F-GXLI;;;I:Beluga XL #3;;;Beluga XL #3;;;MW-MOBA;;40;1,16;;I:andere Kennung | U:https://jjpostcards.com/de/ansichtskarten/40959-Airbus-Transport-A330-Beluga-XL.html;andere Kennung;https://jjpostcards.com/de/ansichtskarten/40959-Airbus-Transport-A330-Beluga-XL.html;1,35;https://www.planespotters.net/photo/1734418/f-gxli-airbus-transport-international-airbus-a330-743l-beluga-xl;https://www.planespotters.net/photo/1734418/f-gxli-airbus-transport-international-airbus-a330-743l-beluga-xl;https://cdn.plnspttrs.net/03679/f-gxli-airbus-transport-international-airbus-a330-743l-beluga-xl_PlanespottersNet_1734418_4ef670e7de_o.jpg;Stefan Bayer;FR_BCO;Wahr;2025-11-12;;FALSCH;;Sonstige;6
SO004;JC Wings;SO;Sonstige Airlines;Airbus Transport International;ASP-B377SGT;Boeing B-377SGT-201 Super Guppy;F-BTGV;;;I:Super Guppy Turbine;;;Super Guppy Turbine;;;aviamart;https://www.aviamart.com/collections/airplane-models/products/jc-wings-x-aviationtag-super-guppy-edition-1-400?variant=43280865657026;70,1;19,7;;U:https://jjpostcards.com/de/ansichtskarten/11474-aeromaritime-super-guppy.html;;https://jjpostcards.com/de/ansichtskarten/11474-aeromaritime-super-guppy.html;0,85;https://www.jetphotos.com/photo/7533809;https://www.jetphotos.com/photo/7533809;https://cdn.jetphotos.com/full/3/58009_1357376254.jpg;Stuart Prince;4Y_BGA;Wahr;2025-05-08;;FALSCH;;Sonstige;7
WIS-SO-8;JC Wings;SO;Sonstige Airlines;Aeroflot - Russian Airlines;ANT-AN32;Antonov AN-32;48119;;;;;;;;;MW-Moba;https://mw-moba.de/Produkt/antonov-an-32-aeroflot-48119-jc-wings-lh4329-1400/;44,5;;;I:keine Kennung | U:https://jjpostcards.com/de/ansichtskarten/21980-aeroflot-an-32.html;keine Kennung;https://jjpostcards.com/de/ansichtskarten/21980-aeroflot-an-32.html;1,35;https://www.jetphotos.com/photo/9439612;https://www.jetphotos.com/photo/9439612;https://cdn.jetphotos.com/full/5/43928_1567485484.jpg;ShipSash;SU_AFL;Falsch;;;WAHR;2;Sonstige;8
SO001;Herpa Wings;SO;Sonstige Airlines;Antonov Airlines;ANT-An225;Antonov AN-225 Mriya;UR-82060;;;;;;;;;https://www.herpa.de;https://www.herpa.de/Antonov-Airlines-AN-225-Mriya/562287;65,85;;;I:vorhanden;vorhanden;;1,35;https://www.austrianwings.info/2022/03/fotoreportage-mit-video-der-letzte-besuch-der-an-225-mrija-am-flughafen-linz/;https://www.austrianwings.info/2022/03/fotoreportage-mit-video-der-letzte-besuch-der-an-225-mrija-am-flughafen-linz/;https://www.austrianwings.info/fileadmin/aw/2022/03/An-225_Gerald_Engertsberger/Antonov_AN-225_letzter_Besuch_Flughafen_Linz_24012022_20220124_143759__1_.jpg;Gerald Engertsberger;UR_ADB;Wahr;;;FALSCH;;Sonstige;9
WIS-SO-10;;SO;Sonstige Airlines;Luftwaffe (German Air Force);TRA-C160;Transall C-160;;;;;;;;;;;;;;;I:vorhanden;vorhanden;;1,9;;;;;DE_GAF;Falsch;;;WAHR;1;Sonstige;10
WIS-SO-11;Gemini Macs;SO;Sonstige Airlines;NATO;AIB-A330-MRTT;Airbus A330 MRTT;T-055;;;;;;;;;MW-Moba;https://mw-moba.de/Produkt/airbus-a330-mrtt-nato-t-055-gemini-macs-gmnaf107-1400/;49,5;;;;;;;https://www.planespotters.net/photo/1129074/t-055-multinational-multi-role-tanker-transport-fleet-mmf-airbus-a330-243mrtt;https://www.planespotters.net/photo/1129074/t-055-multinational-multi-role-tanker-transport-fleet-mmf-airbus-a330-243mrtt;https://cdn.plnspttrs.net/21676/t-055-multinational-multi-role-tanker-transport-fleet-mmf-airbus-a330-243mrtt_PlanespottersNet_1129074_c82126fd1c_o.jpg;Niclas Rebbelmund | @niclashco;BE_OAN;Falsch;;;WAHR;1;Sonstige;11
WIS-SO-12;Jet-X;SO;Sonstige Airlines;Ansett Airlines;LOC-L188A-F;Lockheed L-188A(F) Electra;VH-RMC;;;L:Ansett Air Freight;;Ansett Air Freight;;;;Ebay rapun_94;https://www.ebay.de/itm/227323146236?itmmeta=01KQF61KKGKA72P9KCXGFCR4DR&hash=item34ed83effc:g:fycAAeSw9J9pZsKI;24;;;U:https://jjpostcards.com/de/ansichtskarten/7330-ansett-electra.html | I:andere Livery;andere Livery;https://jjpostcards.com/de/ansichtskarten/7330-ansett-electra.html;1,35;https://www.jetphotos.com/photo/11334272;https://www.jetphotos.com/photo/11334272;;;AN_AAA;Falsch;;;WAHR;2;Sonstige;12
SO017;Gemini Jets;SO;Sonstige Airlines;Volga-Dnepr;ANT-An124;Antonov An-124-100 Ruslan;RA-82078;;;L:Volga-Dnepr;;Volga-Dnepr;;;;Ebay lorrgr_155;https://www.ebay.de/itm/406891131934?itmmeta=01KQRT73KMXD823D2A7MXP8AP0&hash=item5ebc99f41e:g:SLwAAeSwcIBp8Qib;52,43;23,38;;U:https://jjpostcards.com/de/ansichtskarten/4438-volga-dnepr-an-124.html | I:andere Kennung;andere Kennung;https://jjpostcards.com/de/ansichtskarten/4438-volga-dnepr-an-124.html;1,05;https://www.planespotters.net/photo/1207769/ra-82078-volga-dnepr-antonov-an-124-100;https://www.planespotters.net/photo/1207769/ra-82078-volga-dnepr-antonov-an-124-100;https://cdn.plnspttrs.net/05349/ra-82078-volga-dnepr-antonov-an-124-100_PlanespottersNet_1207769_bc7d6409a5_o.jpg;RobertLN;VI_VDA;Wahr;2026-05-22;;FALSCH;;Sonstige;13
ORD-SO-14;JC Wings;SO;Sonstige Airlines;DHL Aviation;SAB-340A-F;Saab 340A(F);XA-STX;;;I:operated by Saint-Ex Cargo;;;operated by Saint-Ex Cargo;;;Aviationmegastore;https://www.aviationmegastore.com/de/modelle/saab-340af-dhl-aviation-xa-stx-jc-wings-xx40231-209677.html;42,6;1,28;;;;;;https://www.planespotters.net/photo/1596259/xa-stx-dhl-aviation-saab-340a-f;https://www.planespotters.net/photo/1596259/xa-stx-dhl-aviation-saab-340a-f;https://cdn.plnspttrs.net/35682/xa-stx-dhl-aviation-saab-340a-f_PlanespottersNet_1596259_518e860c5e_o.jpg;Romeo Ekko Avia;DE_DHL;Falsch;;2026-06-11;FALSCH;;Sonstige;14
SO005;Dragon Wings;SO;Sonstige Airlines;Luftwaffe (German Air Force);AIB-A310-304VIP;Airbus A310-304;10+21;;;I:Regierungsmaschine Deutschland | L:Bundesrepublik Deutschland;;Bundesrepublik Deutschland;Regierungsmaschine Deutschland;;;MW-MOBA;;27,5;2,94;;U:https://jjpostcards.com/de/ansichtskarten/9794-deutschland-regierung-a310.html;;https://jjpostcards.com/de/ansichtskarten/9794-deutschland-regierung-a310.html;1,35;https://www.openspotter.org/bild.php?blid=15772;https://www.openspotter.org/bild.php?blid=15772;;;DE_GAF;Wahr;2025-05-22;;FALSCH;;Sonstige;19
